date,line_id,shift_id,sku_id,supplier_id,produced_units,scrap_units,planned_hours,runtime_hours,downtime_minutes,standard_cycle_time_sec
2024-03-11,L2,NIGHT,SKU003,SUP_D,6968,205,8.0,7.85,9,3.7
2024-03-11,L2,NIGHT,SKU030,SUP_D,8558,248,8.0,8.0,0,3.0
2024-03-11,L3,MORNING,SKU013,SUP_C,3741,66,8.0,7.55,27,6.2
2024-03-11,L3,MORNING,SKU026,SUP_B,5427,109,8.0,7.57,26,4.6
2024-03-11,L3,MORNING,SKU020,SUP_C,4551,80,8.0,7.43,34,5.0
2024-03-11,L3,MORNING,SKU001,SUP_B,9057,183,8.0,7.77,14,2.7
2024-03-11,L3,EVENING,SKU020,SUP_A,4729,95,8.0,7.38,37,5.0
2024-03-11,L3,EVENING,SKU008,SUP_A,6843,142,8.0,8.0,0,4.0
2024-03-11,L3,EVENING,SKU001,SUP_A,8686,178,8.0,7.48,31,2.7
2024-03-11,L3,EVENING,SKU015,SUP_C,3587,69,8.0,7.75,15,7.0
2024-03-11,L3,NIGHT,SKU026,SUP_C,5026,141,8.0,7.55,27,4.6
2024-03-11,L3,NIGHT,SKU008,SUP_A,6463,192,8.0,7.92,5,4.0
2024-03-11,L3,NIGHT,SKU020,SUP_B,4944,148,8.0,7.85,9,5.0
2024-03-11,L3,NIGHT,SKU015,SUP_B,3535,96,8.0,7.43,34,7.0
2024-03-12,L1,MORNING,SKU003,SUP_C,7072,138,8.0,7.8,12,3.7
2024-03-12,L1,MORNING,SKU011,SUP_B,4698,98,8.0,7.6,24,5.6
2024-03-12,L1,MORNING,SKU028,SUP_B,4150,81,8.0,7.43,34,6.0
2024-03-12,L1,MORNING,SKU026,SUP_D,5034,102,8.0,7.25,45,4.6
2024-03-12,L1,EVENING,SKU028,SUP_B,4003,82,8.0,7.53,28,6.0
2024-03-12,L1,EVENING,SKU009,SUP_B,5999,125,8.0,7.3,42,4.1
2024-03-12,L1,EVENING,SKU011,SUP_B,4474,91,8.0,7.15,51,5.6
2024-03-12,L1,EVENING,SKU015,SUP_B,3734,70,8.0,7.53,28,7.0
2024-03-12,L1,NIGHT,SKU009,SUP_C,6354,191,8.0,7.63,22,4.1
2024-03-12,L1,NIGHT,SKU027,SUP_B,6092,190,8.0,7.8,12,4.2
2024-03-12,L1,NIGHT,SKU028,SUP_B,4084,119,8.0,7.55,27,6.0
2024-03-12,L1,NIGHT,SKU011,SUP_A,4391,132,8.0,7.57,26,5.6
2024-03-12,L2,MORNING,SKU030,SUP_B,8060,400,8.0,7.77,14,3.0
2024-03-12,L2,MORNING,SKU027,SUP_C,5822,122,8.0,7.63,22,4.2
2024-03-12,L2,MORNING,SKU018,SUP_C,8347,166,8.0,7.4,36,3.0
2024-03-12,L2,MORNING,SKU007,SUP_A,9267,183,8.0,7.52,29,2.8
2024-03-12,L2,EVENING,SKU018,SUP_B,8367,419,8.0,7.43,34,3.0
2024-03-12,L2,EVENING,SKU027,SUP_A,5707,112,8.0,7.57,26,4.2
2024-03-12,L2,EVENING,SKU003,SUP_D,7259,142,8.0,7.83,10,3.7
2024-03-12,L2,EVENING,SKU030,SUP_C,8442,158,8.0,7.58,25,3.0
2024-03-12,L2,NIGHT,SKU008,SUP_B,6046,362,8.0,7.6,24,4.0
2024-03-12,L2,NIGHT,SKU030,SUP_D,7778,238,8.0,7.25,45,3.0
2024-03-12,L2,NIGHT,SKU003,SUP_B,6530,388,8.0,7.23,46,3.7
2024-03-12,L2,NIGHT,SKU020,SUP_D,4976,150,8.0,7.68,19,5.0
2024-03-12,L3,MORNING,SKU026,SUP_B,5697,111,8.0,7.53,28,4.6
2024-03-12,L3,MORNING,SKU013,SUP_C,3966,90,8.0,7.72,17,6.2
2024-03-12,L3,MORNING,SKU025,SUP_B,4674,91,8.0,7.42,35,5.0
2024-03-12,L3,MORNING,SKU001,SUP_D,9343,185,8.0,7.58,25,2.7
2024-03-12,L3,EVENING,SKU013,SUP_A,4034,80,8.0,7.62,23,6.2
2024-03-12,L3,EVENING,SKU001,SUP_B,9026,177,8.0,7.57,26,2.7
2024-03-12,L3,EVENING,SKU025,SUP_C,5390,107,8.0,7.97,2,5.0
2024-03-12,L3,EVENING,SKU026,SUP_B,5855,112,8.0,7.7,18,4.6
2024-03-12,L3,NIGHT,SKU001,SUP_A,9397,278,8.0,7.55,27,2.7
2024-03-12,L3,NIGHT,SKU020,SUP_D,4577,137,8.0,7.37,38,5.0
2024-03-12,L3,NIGHT,SKU026,SUP_D,5197,154,8.0,7.58,25,4.6
2024-03-12,L3,NIGHT,SKU005,SUP_B,3297,105,8.0,7.57,26,7.2
2024-03-13,L1,MORNING,SKU029,SUP_B,5618,117,8.0,7.4,36,4.5
2024-03-13,L1,MORNING,SKU015,SUP_D,3576,70,8.0,7.4,36,7.0
2024-03-13,L1,MORNING,SKU027,SUP_A,6458,123,8.0,8.0,0,4.2
2024-03-13,L1,MORNING,SKU026,SUP_A,5555,108,8.0,7.43,34,4.6
2024-03-13,L1,EVENING,SKU027,SUP_D,6201,123,8.0,7.55,27,4.2
2024-03-13,L1,EVENING,SKU009,SUP_C,6272,126,8.0,7.93,4,4.1
2024-03-13,L1,EVENING,SKU011,SUP_D,4358,82,8.0,7.73,16,5.6
2024-03-13,L1,EVENING,SKU015,SUP_B,3850,82,8.0,7.68,19,7.0
2024-03-13,L1,NIGHT,SKU015,SUP_A,3438,99,8.0,7.63,22,7.0
2024-03-13,L1,NIGHT,SKU003,SUP_D,7001,211,8.0,7.63,22,3.7
2024-03-13,L1,NIGHT,SKU026,SUP_D,4894,151,8.0,7.32,41,4.6
2024-03-13,L1,NIGHT,SKU028,SUP_A,4058,112,8.0,7.78,13,6.0
2024-03-13,L2,MORNING,SKU007,SUP_B,8766,443,8.0,7.6,24,2.8
2024-03-13,L2,MORNING,SKU020,SUP_B,4774,233,8.0,7.52,29,5.0
2024-03-13,L2,MORNING,SKU012,SUP_A,3413,78,8.0,7.32,41,6.8
2024-03-13,L2,MORNING,SKU018,SUP_D,7440,154,8.0,6.65,81,3.0
2024-03-13,L2,EVENING,SKU008,SUP_D,6126,118,8.0,7.58,25,4.0
2024-03-13,L2,EVENING,SKU020,SUP_B,4914,254,8.0,7.6,24,5.0
2024-03-13,L2,EVENING,SKU012,SUP_C,3783,70,8.0,7.93,4,6.8
2024-03-13,L2,EVENING,SKU007,SUP_D,9519,187,8.0,7.88,7,2.8
2024-03-13,L2,NIGHT,SKU007,SUP_D,8848,266,8.0,7.38,37,2.8
2024-03-13,L2,NIGHT,SKU012,SUP_B,2988,182,8.0,6.83,70,6.8
2024-03-13,L2,NIGHT,SKU008,SUP_B,5522,331,8.0,7.42,35,4.0
2024-03-13,L2,NIGHT,SKU018,SUP_A,7861,235,8.0,7.8,12,3.0
2024-03-13,L3,MORNING,SKU020,SUP_C,5099,97,8.0,7.58,25,5.0
2024-03-13,L3,MORNING,SKU008,SUP_B,6077,124,8.0,7.38,37,4.0
2024-03-13,L3,MORNING,SKU025,SUP_B,4811,93,8.0,7.55,27,5.0
2024-03-13,L3,MORNING,SKU005,SUP_A,3362,69,8.0,7.35,39,7.2
2024-03-13,L3,EVENING,SKU026,SUP_B,5131,108,8.0,7.62,23,4.6
2024-03-13,L3,EVENING,SKU001,SUP_A,9975,199,8.0,8.0,0,2.7
2024-03-13,L3,EVENING,SKU020,SUP_D,4751,93,8.0,7.47,32,5.0
2024-03-13,L3,EVENING,SKU008,SUP_D,5790,118,8.0,7.3,42,4.0
2024-03-13,L3,NIGHT,SKU008,SUP_D,6187,182,8.0,7.55,27,4.0
2024-03-13,L3,NIGHT,SKU025,SUP_B,4358,127,8.0,7.13,52,5.0
2024-03-13,L3,NIGHT,SKU013,SUP_C,3448,102,8.0,7.22,47,6.2
2024-03-13,L3,NIGHT,SKU005,SUP_B,3311,95,8.0,7.73,16,7.2
2024-03-14,L1,MORNING,SKU009,SUP_A,6723,138,8.0,7.92,5,4.1
2024-03-14,L1,MORNING,SKU015,SUP_B,3694,87,8.0,7.48,31,7.0
2024-03-14,L1,MORNING,SKU029,SUP_D,5169,103,8.0,6.97,62,4.5
2024-03-14,L1,MORNING,SKU027,SUP_A,5874,116,8.0,7.48,31,4.2
2024-03-14,L1,EVENING,SKU029,SUP_D,5742,113,8.0,7.68,19,4.5
2024-03-14,L1,EVENING,SKU003,SUP_A,6939,140,8.0,7.37,38,3.7
2024-03-14,L1,EVENING,SKU011,SUP_D,4574,101,8.0,7.52,29,5.6
2024-03-14,L1,EVENING,SKU028,SUP_C,4235,95,8.0,7.72,17,6.0
2024-03-14,L1,NIGHT,SKU029,SUP_B,5716,170,8.0,7.78,13,4.5
2024-03-14,L1,NIGHT,SKU028,SUP_C,3708,109,8.0,7.23,46,6.0
2024-03-14,L1,NIGHT,SKU027,SUP_B,5529,163,8.0,7.3,42,4.2
2024-03-14,L1,NIGHT,SKU015,SUP_B,3110,86,8.0,7.28,43,7.0
2024-03-14,L2,MORNING,SKU012,SUP_D,3855,71,8.0,7.7,18,6.8
2024-03-14,L2,MORNING,SKU027,SUP_D,6211,124,8.0,7.5,30,4.2
2024-03-14,L2,MORNING,SKU007,SUP_B,9369,470,8.0,7.5,30,2.8
2024-03-14,L2,MORNING,SKU008,SUP_A,6034,121,8.0,6.95,63,4.0
2024-03-14,L2,EVENING,SKU007,SUP_A,8341,163,8.0,7.53,28,2.8
2024-03-14,L2,EVENING,SKU012,SUP_A,3503,73,8.0,7.0,60,6.8
2024-03-14,L2,EVENING,SKU003,SUP_D,5884,118,8.0,6.68,79,3.7
2024-03-14,L2,EVENING,SKU030,SUP_D,7927,163,8.0,7.37,38,3.0
2024-03-14,L2,NIGHT,SKU012,SUP_A,3503,100,8.0,7.33,40,6.8
2024-03-14,L2,NIGHT,SKU003,SUP_C,6085,175,8.0,7.25,45,3.7
2024-03-14,L2,NIGHT,SKU018,SUP_C,7976,246,8.0,7.57,26,3.0
2024-03-14,L2,NIGHT,SKU020,SUP_D,4874,146,8.0,7.22,47,5.0
2024-03-14,L3,MORNING,SKU008,SUP_A,6510,127,8.0,7.78,13,4.0
2024-03-14,L3,MORNING,SKU005,SUP_D,3613,79,8.0,7.77,14,7.2
2024-03-14,L3,MORNING,SKU020,SUP_D,5034,97,8.0,7.6,24,5.0
2024-03-14,L3,MORNING,SKU001,SUP_B,9946,202,8.0,7.62,23,2.7
2024-03-14,L3,EVENING,SKU001,SUP_C,8636,172,8.0,7.42,35,2.7
2024-03-14,L3,EVENING,SKU026,SUP_A,5425,102,8.0,7.52,29,4.6
2024-03-14,L3,EVENING,SKU005,SUP_B,3787,68,8.0,7.85,9,7.2
2024-03-14,L3,EVENING,SKU013,SUP_B,3811,86,8.0,7.57,26,6.2
2024-03-14,L3,NIGHT,SKU008,SUP_D,5843,172,8.0,7.58,25,4.0
2024-03-14,L3,NIGHT,SKU015,SUP_B,3722,120,8.0,7.63,22,7.0
2024-03-14,L3,NIGHT,SKU020,SUP_D,4522,130,8.0,7.45,33,5.0
2024-03-14,L3,NIGHT,SKU025,SUP_C,4606,133,8.0,7.7,18,5.0
2024-03-15,L1,MORNING,SKU028,SUP_B,4280,84,8.0,7.98,1,6.0
2024-03-15,L1,MORNING,SKU026,SUP_D,5432,109,8.0,7.95,3,4.6
2024-03-15,L1,MORNING,SKU027,SUP_A,6286,124,8.0,7.88,7,4.2
2024-03-15,L1,MORNING,SKU029,SUP_B,5403,111,8.0,7.8,12,4.5
2024-03-15,L1,EVENING,SKU011,SUP_B,4368,88,8.0,7.5,30,5.6
2024-03-15,L1,EVENING,SKU028,SUP_D,3891,83,8.0,7.62,23,6.0
2024-03-15,L1,EVENING,SKU027,SUP_C,5213,105,8.0,7.15,51,4.2
2024-03-15,L1,EVENING,SKU009,SUP_C,6580,129,8.0,7.72,17,4.1
2024-03-15,L1,NIGHT,SKU011,SUP_B,4590,137,8.0,7.55,27,5.6
2024-03-15,L1,NIGHT,SKU003,SUP_D,6980,211,8.0,7.68,19,3.7
2024-03-15,L1,NIGHT,SKU015,SUP_B,3498,101,8.0,7.53,28,7.0
2024-03-15,L1,NIGHT,SKU009,SUP_B,5248,158,8.0,7.1,54,4.1
2024-03-15,L2,MORNING,SKU007,SUP_A,9446,191,8.0,7.8,12,2.8
2024-03-15,L2,MORNING,SKU020,SUP_B,4962,250,8.0,7.63,22,5.0
2024-03-15,L2,MORNING,SKU030,SUP_D,8443,165,8.0,7.75,15,3.0
2024-03-15,L2,MORNING,SKU018,SUP_A,8307,160,8.0,7.98,1,3.0
2024-03-15,L2,EVENING,SKU030,SUP_B,7979,405,8.0,7.13,52,3.0
2024-03-15,L2,EVENING,SKU018,SUP_C,8035,158,8.0,7.77,14,3.0
2024-03-15,L2,EVENING,SKU020,SUP_A,4815,98,8.0,7.4,36,5.0
2024-03-15,L2,EVENING,SKU008,SUP_A,6812,125,8.0,7.78,13,4.0
2024-03-15,L2,NIGHT,SKU020,SUP_D,4835,145,8.0,7.38,37,5.0
2024-03-15,L2,NIGHT,SKU012,SUP_C,3398,111,8.0,7.65,21,6.8
2024-03-15,L2,NIGHT,SKU030,SUP_A,7917,239,8.0,7.3,42,3.0
2024-03-15,L2,NIGHT,SKU027,SUP_C,6198,178,8.0,7.93,4,4.2
2024-03-15,L3,MORNING,SKU001,SUP_A,9830,198,8.0,7.78,13,2.7
2024-03-15,L3,MORNING,SKU026,SUP_B,5546,113,8.0,7.67,20,4.6
2024-03-15,L3,MORNING,SKU005,SUP_A,3445,70,8.0,7.37,38,7.2
2024-03-15,L3,MORNING,SKU015,SUP_A,3433,70,8.0,7.7,18,7.0
2024-03-15,L3,EVENING,SKU013,SUP_B,3785,72,8.0,7.63,22,6.2
2024-03-15,L3,EVENING,SKU015,SUP_A,3690,70,8.0,7.48,31,7.0
2024-03-15,L3,EVENING,SKU026,SUP_D,5600,113,8.0,7.63,22,4.6
2024-03-15,L3,EVENING,SKU005,SUP_A,3555,68,8.0,7.58,25,7.2
2024-03-15,L3,NIGHT,SKU013,SUP_A,4138,124,8.0,7.62,23,6.2
2024-03-15,L3,NIGHT,SKU001,SUP_B,9027,272,8.0,7.95,3,2.7
2024-03-15,L3,NIGHT,SKU005,SUP_B,3762,111,8.0,8.0,0,7.2
2024-03-15,L3,NIGHT,SKU015,SUP_C,3358,104,8.0,7.2,48,7.0
2024-03-16,L1,MORNING,SKU027,SUP_C,6003,118,8.0,7.5,30,4.2
2024-03-16,L1,MORNING,SKU029,SUP_A,5503,116,8.0,7.4,36,4.5
2024-03-16,L1,MORNING,SKU009,SUP_B,6100,117,8.0,7.8,12,4.1
2024-03-16,L1,MORNING,SKU026,SUP_C,5711,111,8.0,7.48,31,4.6
2024-03-16,L1,EVENING,SKU009,SUP_A,6339,123,8.0,7.8,12,4.1
2024-03-16,L1,EVENING,SKU015,SUP_D,3351,63,8.0,7.27,44,7.0
2024-03-16,L1,EVENING,SKU027,SUP_D,6233,129,8.0,7.63,22,4.2
2024-03-16,L1,EVENING,SKU011,SUP_B,4184,83,8.0,7.58,25,5.6
2024-03-16,L1,NIGHT,SKU003,SUP_B,6235,183,8.0,7.75,15,3.7
2024-03-16,L1,NIGHT,SKU011,SUP_A,4598,131,8.0,7.88,7,5.6
2024-03-16,L1,NIGHT,SKU027,SUP_B,5621,163,8.0,7.63,22,4.2
2024-03-16,L1,NIGHT,SKU015,SUP_C,3728,110,8.0,7.87,8,7.0
2024-03-16,L2,MORNING,SKU018,SUP_A,8372,157,8.0,7.92,5,3.0
2024-03-16,L2,MORNING,SKU027,SUP_A,5231,102,8.0,7.1,54,4.2
2024-03-16,L2,MORNING,SKU012,SUP_C,3697,69,8.0,7.67,20,6.8
2024-03-16,L2,MORNING,SKU030,SUP_C,7966,156,8.0,7.48,31,3.0
2024-03-16,L2,EVENING,SKU020,SUP_A,5161,105,8.0,7.67,20,5.0
2024-03-16,L2,EVENING,SKU003,SUP_D,6917,134,8.0,7.53,28,3.7
2024-03-16,L2,EVENING,SKU007,SUP_B,8182,417,8.0,7.23,46,2.8
2024-03-16,L2,EVENING,SKU027,SUP_B,5928,297,8.0,7.75,15,4.2
2024-03-16,L2,NIGHT,SKU008,SUP_B,6044,355,8.0,7.47,32,4.0
2024-03-16,L2,NIGHT,SKU003,SUP_B,6929,408,8.0,7.75,15,3.7
2024-03-16,L2,NIGHT,SKU030,SUP_D,7681,224,8.0,7.75,15,3.0
2024-03-16,L2,NIGHT,SKU020,SUP_B,5077,298,8.0,7.7,18,5.0
2024-03-16,L3,MORNING,SKU025,SUP_A,5107,98,8.0,7.52,29,5.0
2024-03-16,L3,MORNING,SKU008,SUP_D,6644,134,8.0,7.7,18,4.0
2024-03-16,L3,MORNING,SKU020,SUP_B,4832,87,8.0,7.77,14,5.0
2024-03-16,L3,MORNING,SKU026,SUP_D,5377,111,8.0,7.95,3,4.6
2024-03-16,L3,EVENING,SKU025,SUP_A,4960,107,8.0,7.52,29,5.0
2024-03-16,L3,EVENING,SKU013,SUP_A,4233,98,8.0,7.62,23,6.2
2024-03-16,L3,EVENING,SKU008,SUP_B,6040,118,8.0,7.67,20,4.0
2024-03-16,L3,EVENING,SKU005,SUP_B,3201,60,8.0,7.43,34,7.2
2024-03-16,L3,NIGHT,SKU008,SUP_C,6553,196,8.0,7.73,16,4.0
2024-03-16,L3,NIGHT,SKU026,SUP_B,4962,150,8.0,7.47,32,4.6
2024-03-16,L3,NIGHT,SKU005,SUP_A,3458,108,8.0,7.37,38,7.2
2024-03-16,L3,NIGHT,SKU015,SUP_C,3639,106,8.0,7.68,19,7.0
2024-03-17,L1,MORNING,SKU028,SUP_A,4252,89,8.0,7.65,21,6.0
2024-03-17,L1,MORNING,SKU026,SUP_B,5371,109,8.0,7.68,19,4.6
2024-03-17,L1,MORNING,SKU029,SUP_C,5157,108,8.0,7.38,37,4.5
2024-03-17,L1,MORNING,SKU027,SUP_A,6201,121,8.0,7.73,16,4.2
2024-03-17,L1,EVENING,SKU009,SUP_C,5867,127,8.0,7.6,24,4.1
2024-03-17,L1,EVENING,SKU028,SUP_B,4277,96,8.0,7.53,28,6.0
2024-03-17,L1,EVENING,SKU026,SUP_C,5340,97,8.0,7.47,32,4.6
2024-03-17,L1,EVENING,SKU029,SUP_C,5778,116,8.0,7.63,22,4.5
2024-03-17,L1,NIGHT,SKU003,SUP_C,6781,200,8.0,7.87,8,3.7
2024-03-17,L1,NIGHT,SKU009,SUP_B,6371,185,8.0,7.83,10,4.1
2024-03-17,L1,NIGHT,SKU029,SUP_A,5829,175,8.0,7.78,13,4.5
2024-03-17,L1,NIGHT,SKU028,SUP_D,4092,124,8.0,7.3,42,6.0
2024-03-17,L2,MORNING,SKU018,SUP_B,8221,421,8.0,7.45,33,3.0
2024-03-17,L2,MORNING,SKU027,SUP_A,5601,117,8.0,7.15,51,4.2
2024-03-17,L2,MORNING,SKU030,SUP_A,8256,170,8.0,7.57,26,3.0
2024-03-17,L2,MORNING,SKU012,SUP_D,3479,69,8.0,7.45,33,6.8
2024-03-17,L2,EVENING,SKU020,SUP_D,5381,114,8.0,7.77,14,5.0
2024-03-17,L2,EVENING,SKU012,SUP_D,3902,83,8.0,7.75,15,6.8
2024-03-17,L2,EVENING,SKU027,SUP_A,5919,123,8.0,7.57,26,4.2
2024-03-17,L2,EVENING,SKU007,SUP_A,9647,188,8.0,8.0,0,2.8
2024-03-17,L2,NIGHT,SKU020,SUP_D,4472,133,8.0,7.57,26,5.0
2024-03-17,L2,NIGHT,SKU007,SUP_B,7743,465,8.0,7.23,46,2.8
2024-03-17,L2,NIGHT,SKU008,SUP_A,6041,175,8.0,7.75,15,4.0
2024-03-17,L2,NIGHT,SKU003,SUP_D,6426,195,8.0,7.18,49,3.7
2024-03-17,L3,MORNING,SKU013,SUP_D,3790,75,8.0,7.42,35,6.2
2024-03-17,L3,MORNING,SKU015,SUP_B,3381,63,8.0,7.37,38,7.0
2024-03-17,L3,MORNING,SKU008,SUP_B,6318,130,8.0,7.77,14,4.0
2024-03-17,L3,MORNING,SKU025,SUP_A,4697,86,8.0,7.48,31,5.0
2024-03-17,L3,EVENING,SKU020,SUP_A,4913,93,8.0,7.27,44,5.0
2024-03-17,L3,EVENING,SKU005,SUP_A,3673,67,8.0,7.9,6,7.2
2024-03-17,L3,EVENING,SKU013,SUP_C,3853,82,8.0,7.53,28,6.2
2024-03-17,L3,EVENING,SKU008,SUP_A,5870,115,8.0,7.5,30,4.0
2024-03-17,L3,NIGHT,SKU026,SUP_B,5646,164,8.0,7.73,16,4.6
2024-03-17,L3,NIGHT,SKU015,SUP_B,3786,108,8.0,7.83,10,7.0
2024-03-17,L3,NIGHT,SKU001,SUP_C,8340,247,8.0,7.62,23,2.7
2024-03-17,L3,NIGHT,SKU020,SUP_C,4888,149,8.0,7.37,38,5.0
2024-03-18,L1,MORNING,SKU009,SUP_A,5614,116,8.0,7.13,52,4.1
2024-03-18,L1,MORNING,SKU011,SUP_A,4615,87,8.0,7.45,33,5.6
2024-03-18,L1,MORNING,SKU015,SUP_D,3571,70,8.0,7.48,31,7.0
2024-03-18,L1,MORNING,SKU027,SUP_B,5775,116,8.0,7.5,30,4.2
2024-03-18,L1,EVENING,SKU003,SUP_C,6647,133,8.0,7.57,26,3.7
2024-03-18,L1,EVENING,SKU011,SUP_C,4350,78,8.0,7.7,18,5.6
2024-03-18,L1,EVENING,SKU009,SUP_B,6183,121,8.0,7.73,16,4.1
2024-03-18,L1,EVENING,SKU027,SUP_A,5738,117,8.0,7.6,24,4.2
2024-03-18,L1,NIGHT,SKU026,SUP_A,5051,156,8.0,7.52,29,4.6
2024-03-18,L1,NIGHT,SKU027,SUP_A,5811,173,8.0,7.23,46,4.2
2024-03-18,L1,NIGHT,SKU011,SUP_A,4550,137,8.0,7.68,19,5.6
2024-03-18,L1,NIGHT,SKU028,SUP_A,4006,117,8.0,7.38,37,6.0
2024-03-18,L2,MORNING,SKU018,SUP_B,8381,415,8.0,7.42,35,3.0
2024-03-18,L2,MORNING,SKU030,SUP_B,7604,380,8.0,7.27,44,3.0
2024-03-18,L2,MORNING,SKU012,SUP_A,3427,65,8.0,7.47,32,6.8
2024-03-18,L2,MORNING,SKU008,SUP_B,6458,321,8.0,7.55,27,4.0
2024-03-18,L2,EVENING,SKU020,SUP_B,4957,242,8.0,7.27,44,5.0
2024-03-18,L2,EVENING,SKU018,SUP_C,7816,159,8.0,7.63,22,3.0
2024-03-18,L2,EVENING,SKU008,SUP_B,6060,295,8.0,7.0,60,4.0
2024-03-18,L2,EVENING,SKU003,SUP_B,5949,298,8.0,7.0,60,3.7
2024-03-18,L2,NIGHT,SKU018,SUP_B,7466,441,8.0,7.47,32,3.0
2024-03-18,L2,NIGHT,SKU007,SUP_D,8003,237,8.0,7.23,46,2.8
2024-03-18,L2,NIGHT,SKU030,SUP_D,7667,229,8.0,7.43,34,3.0
2024-03-18,L2,NIGHT,SKU020,SUP_A,4967,138,8.0,7.4,36,5.0
2024-03-18,L3,MORNING,SKU013,SUP_C,4264,85,8.0,7.68,19,6.2
2024-03-18,L3,MORNING,SKU005,SUP_B,3711,75,8.0,7.93,4,7.2
2024-03-18,L3,MORNING,SKU026,SUP_A,5306,113,8.0,7.77,14,4.6
2024-03-18,L3,MORNING,SKU015,SUP_A,3763,75,8.0,7.6,24,7.0
2024-03-18,L3,EVENING,SKU020,SUP_D,5032,102,8.0,7.55,27,5.0
2024-03-18,L3,EVENING,SKU001,SUP_D,9585,198,8.0,7.68,19,2.7
2024-03-18,L3,EVENING,SKU026,SUP_B,5622,121,8.0,7.83,10,4.6
2024-03-18,L3,EVENING,SKU005,SUP_D,3450,69,8.0,7.23,46,7.2
2024-03-18,L3,NIGHT,SKU015,SUP_B,3243,96,8.0,7.48,31,7.0
2024-03-18,L3,NIGHT,SKU026,SUP_A,5721,167,8.0,7.9,6,4.6
2024-03-18,L3,NIGHT,SKU008,SUP_A,6440,193,8.0,7.65,21,4.0
2024-03-18,L3,NIGHT,SKU005,SUP_C,3621,103,8.0,7.93,4,7.2
2024-03-19,L1,MORNING,SKU011,SUP_A,4565,90,8.0,7.42,35,5.6
2024-03-19,L1,MORNING,SKU026,SUP_B,5523,109,8.0,7.68,19,4.6
2024-03-19,L1,MORNING,SKU027,SUP_B,5965,131,8.0,7.3,42,4.2
2024-03-19,L1,MORNING,SKU029,SUP_D,5400,118,8.0,7.27,44,4.5
2024-03-19,L1,EVENING,SKU027,SUP_C,5847,111,8.0,7.53,28,4.2
2024-03-19,L1,EVENING,SKU029,SUP_D,5267,100,8.0,7.23,46,4.5
2024-03-19,L1,EVENING,SKU028,SUP_D,4277,82,8.0,7.28,43,6.0
2024-03-19,L1,EVENING,SKU015,SUP_D,3391,61,8.0,7.68,19,7.0
2024-03-19,L1,NIGHT,SKU026,SUP_B,5095,156,8.0,7.37,38,4.6
2024-03-19,L1,NIGHT,SKU028,SUP_B,3800,111,8.0,7.52,29,6.0
2024-03-19,L1,NIGHT,SKU011,SUP_B,4600,135,8.0,7.75,15,5.6
2024-03-19,L1,NIGHT,SKU015,SUP_A,3276,98,8.0,7.7,18,7.0
2024-03-19,L2,MORNING,SKU030,SUP_A,7965,154,8.0,7.4,36,3.0
2024-03-19,L2,MORNING,SKU020,SUP_A,5418,119,8.0,7.73,16,5.0
2024-03-19,L2,MORNING,SKU008,SUP_C,6472,131,8.0,7.75,15,4.0
2024-03-19,L2,MORNING,SKU003,SUP_A,6215,112,8.0,7.35,39,3.7
2024-03-19,L2,EVENING,SKU027,SUP_C,6095,121,8.0,7.88,7,4.2
2024-03-19,L2,EVENING,SKU003,SUP_A,7362,149,8.0,7.83,10,3.7
2024-03-19,L2,EVENING,SKU012,SUP_D,3716,71,8.0,7.72,17,6.8
2024-03-19,L2,EVENING,SKU018,SUP_D,7319,139,8.0,7.13,52,3.0
2024-03-19,L2,NIGHT,SKU007,SUP_C,8900,260,8.0,7.72,17,2.8
2024-03-19,L2,NIGHT,SKU018,SUP_A,7926,245,8.0,7.37,38,3.0
2024-03-19,L2,NIGHT,SKU012,SUP_D,3501,100,8.0,7.32,41,6.8
2024-03-19,L2,NIGHT,SKU027,SUP_C,5544,165,8.0,7.6,24,4.2
2024-03-19,L3,MORNING,SKU008,SUP_A,6259,126,8.0,7.6,24,4.0
2024-03-19,L3,MORNING,SKU013,SUP_B,3958,77,8.0,7.45,33,6.2
2024-03-19,L3,MORNING,SKU005,SUP_A,3494,69,8.0,7.38,37,7.2
2024-03-19,L3,MORNING,SKU020,SUP_A,5303,105,8.0,7.63,22,5.0
2024-03-19,L3,EVENING,SKU020,SUP_A,4922,88,8.0,7.23,46,5.0
2024-03-19,L3,EVENING,SKU015,SUP_D,3293,67,8.0,7.43,34,7.0
2024-03-19,L3,EVENING,SKU005,SUP_A,3684,77,8.0,7.72,17,7.2
2024-03-19,L3,EVENING,SKU013,SUP_A,4284,89,8.0,7.78,13,6.2
2024-03-19,L3,NIGHT,SKU005,SUP_D,3245,110,8.0,7.55,27,7.2
2024-03-19,L3,NIGHT,SKU020,SUP_A,4588,130,8.0,7.57,26,5.0
2024-03-19,L3,NIGHT,SKU025,SUP_A,4328,124,8.0,7.3,42,5.0
2024-03-19,L3,NIGHT,SKU015,SUP_C,3231,102,8.0,7.58,25,7.0
2024-03-20,L1,MORNING,SKU026,SUP_D,5542,115,8.0,7.25,45,4.6
2024-03-20,L1,MORNING,SKU009,SUP_A,6336,131,8.0,7.55,27,4.1
2024-03-20,L1,MORNING,SKU011,SUP_C,4213,85,8.0,7.53,28,5.6
2024-03-20,L1,MORNING,SKU003,SUP_C,6582,130,8.0,7.85,9,3.7
2024-03-20,L1,EVENING,SKU015,SUP_A,3987,83,8.0,7.93,4,7.0
