event_id,machine_id,line_id,start_time,end_time,duration_min,cause_code,severity,shift_id,operator_name
776,M12,L1,2024-12-30T09:48:00,2024-12-30T10:33:00,45,MECH_FAILURE,HIGH,MORNING,Riley
777,M12,L1,2024-07-27T00:41:00,2024-07-27T01:04:00,23,CHANGEOVER_ISSUE,LOW,NIGHT,Jordan
778,M12,L1,2024-11-14T15:12:00,2024-11-14T16:31:00,79,MATERIAL_JAM,LOW,EVENING,Riley
779,M12,L1,2024-04-21T23:13:00,2024-04-22T00:14:00,61,MECH_FAILURE,MEDIUM,NIGHT,Jordan
780,M12,L1,2024-06-25T01:14:00,2024-06-25T01:41:00,27,MECH_FAILURE,LOW,NIGHT,Alex
781,M12,L1,2024-11-07T08:18:00,2024-11-07T08:23:00,5,SENSOR_FAULT,MEDIUM,MORNING,Jordan
782,M12,L1,2024-08-29T01:37:00,2024-08-29T02:06:00,29,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
783,M12,L1,2024-08-18T16:01:00,2024-08-18T16:29:00,28,MATERIAL_JAM,HIGH,EVENING,Taylor
784,M12,L1,2024-07-10T15:34:00,2024-07-10T15:49:00,15,MECH_FAILURE,HIGH,EVENING,Jordan
785,M12,L1,2024-12-26T17:39:00,2024-12-26T18:14:00,35,SENSOR_FAULT,HIGH,EVENING,Riley
786,M12,L1,2024-01-23T17:05:00,2024-01-23T17:48:00,43,MECH_FAILURE,LOW,EVENING,Morgan
787,M12,L1,2024-12-28T01:40:00,2024-12-28T02:19:00,39,MATERIAL_JAM,MEDIUM,NIGHT,Riley
788,M12,L1,2024-10-29T23:50:00,2024-10-29T23:55:00,5,MATERIAL_JAM,HIGH,NIGHT,Riley
789,M12,L1,2024-06-06T00:13:00,2024-06-06T01:32:00,79,MECH_FAILURE,MEDIUM,NIGHT,Sam
790,M12,L1,2024-05-27T17:20:00,2024-05-27T18:23:00,63,MECH_FAILURE,HIGH,EVENING,Morgan
791,M12,L1,2024-09-25T01:23:00,2024-09-25T02:11:00,48,MECH_FAILURE,MEDIUM,NIGHT,Taylor
792,M12,L1,2024-06-08T06:15:00,2024-06-08T07:13:00,58,CHANGEOVER_ISSUE,HIGH,MORNING,Jordan
793,M12,L1,2024-02-19T14:08:00,2024-02-19T14:27:00,19,MECH_FAILURE,HIGH,EVENING,Alex
794,M12,L1,2024-11-03T17:38:00,2024-11-03T17:43:00,5,MECH_FAILURE,LOW,EVENING,Alex
795,M12,L1,2024-06-28T14:18:00,2024-06-28T15:35:00,77,MECH_FAILURE,HIGH,EVENING,Morgan
796,M12,L1,2024-08-27T15:26:00,2024-08-27T15:49:00,23,MECH_FAILURE,LOW,EVENING,Taylor
797,M12,L1,2024-09-27T01:06:00,2024-09-27T01:41:00,35,MATERIAL_JAM,LOW,NIGHT,Sam
798,M13,L1,2024-12-15T06:06:00,2024-12-15T06:32:00,26,MATERIAL_JAM,HIGH,MORNING,Taylor
799,M13,L1,2024-02-23T09:15:00,2024-02-23T09:46:00,31,MATERIAL_JAM,LOW,MORNING,Morgan
800,M13,L1,2024-11-21T09:55:00,2024-11-21T10:34:00,39,MATERIAL_JAM,LOW,MORNING,Morgan
801,M13,L1,2024-11-26T22:12:00,2024-11-26T22:56:00,44,MECH_FAILURE,HIGH,NIGHT,Morgan
802,M13,L1,2024-08-15T00:50:00,2024-08-15T01:03:00,13,MECH_FAILURE,MEDIUM,NIGHT,Taylor
803,M13,L1,2024-04-16T22:33:00,2024-04-16T22:58:00,25,CHANGEOVER_ISSUE,HIGH,NIGHT,Alex
804,M13,L1,2024-07-15T08:29:00,2024-07-15T09:18:00,49,MATERIAL_JAM,MEDIUM,MORNING,Taylor
805,M13,L1,2024-02-11T00:11:00,2024-02-11T01:02:00,51,CHANGEOVER_ISSUE,LOW,NIGHT,Taylor
806,M13,L1,2024-02-18T01:00:00,2024-02-18T01:50:00,50,MECH_FAILURE,LOW,NIGHT,Jordan
807,M13,L1,2024-05-23T15:51:00,2024-05-23T16:07:00,16,MATERIAL_JAM,MEDIUM,EVENING,Morgan
808,M13,L1,2024-03-17T23:45:00,2024-03-18T00:43:00,58,MECH_FAILURE,LOW,NIGHT,Riley
809,M13,L1,2024-11-05T23:53:00,2024-11-06T00:44:00,51,MECH_FAILURE,MEDIUM,NIGHT,Taylor
810,M13,L1,2024-02-04T08:39:00,2024-02-04T09:01:00,22,MECH_FAILURE,MEDIUM,MORNING,Sam
811,M13,L1,2024-08-21T16:39:00,2024-08-21T18:01:00,82,MATERIAL_JAM,MEDIUM,EVENING,Sam
812,M13,L1,2024-06-04T14:55:00,2024-06-04T15:22:00,27,MATERIAL_JAM,MEDIUM,EVENING,Taylor
813,M13,L1,2024-10-04T08:04:00,2024-10-04T08:29:00,25,SENSOR_FAULT,HIGH,MORNING,Riley
814,M13,L1,2024-04-19T00:01:00,2024-04-19T00:26:00,25,MATERIAL_JAM,HIGH,NIGHT,Taylor
815,M13,L1,2024-03-30T01:51:00,2024-03-30T02:46:00,55,MECH_FAILURE,LOW,NIGHT,Alex
816,M13,L1,2024-03-12T00:43:00,2024-03-12T01:26:00,43,MATERIAL_JAM,LOW,NIGHT,Morgan
817,M13,L1,2024-02-18T23:32:00,2024-02-19T00:28:00,56,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Jordan
818,M13,L1,2024-04-26T14:31:00,2024-04-26T15:22:00,51,MATERIAL_JAM,HIGH,EVENING,Sam
819,M13,L1,2024-06-02T14:20:00,2024-06-02T15:34:00,74,MATERIAL_JAM,HIGH,EVENING,Morgan
820,M13,L1,2024-01-19T07:06:00,2024-01-19T08:29:00,83,MECH_FAILURE,LOW,MORNING,Riley
821,M13,L1,2024-01-30T16:40:00,2024-01-30T17:05:00,25,CHANGEOVER_ISSUE,LOW,EVENING,Alex
822,M13,L1,2024-04-07T00:11:00,2024-04-07T00:16:00,5,MECH_FAILURE,LOW,NIGHT,Riley
823,M13,L1,2024-03-04T01:10:00,2024-03-04T01:43:00,33,MATERIAL_JAM,MEDIUM,NIGHT,Alex
824,M13,L1,2024-10-09T01:17:00,2024-10-09T02:09:00,52,MECH_FAILURE,LOW,NIGHT,Riley
825,M13,L1,2024-11-19T07:39:00,2024-11-19T08:03:00,24,MECH_FAILURE,MEDIUM,MORNING,Riley
826,M13,L1,2024-12-27T09:12:00,2024-12-27T10:25:00,73,MECH_FAILURE,HIGH,MORNING,Sam
827,M13,L1,2024-11-17T07:00:00,2024-11-17T08:10:00,70,MATERIAL_JAM,HIGH,MORNING,Morgan
828,M13,L1,2024-09-06T06:07:00,2024-09-06T06:31:00,24,MATERIAL_JAM,LOW,MORNING,Alex
829,M13,L1,2024-01-12T08:46:00,2024-01-12T08:51:00,5,CHANGEOVER_ISSUE,LOW,MORNING,Riley
830,M13,L1,2024-07-09T08:14:00,2024-07-09T08:56:00,42,MATERIAL_JAM,LOW,MORNING,Alex
831,M13,L1,2024-02-27T16:01:00,2024-02-27T16:56:00,55,MECH_FAILURE,HIGH,EVENING,Morgan
832,M13,L1,2024-06-20T09:41:00,2024-06-20T09:46:00,5,SENSOR_FAULT,HIGH,MORNING,Jordan
833,M13,L1,2024-05-05T07:57:00,2024-05-05T08:41:00,44,SENSOR_FAULT,HIGH,MORNING,Jordan
834,M13,L1,2024-07-02T23:58:00,2024-07-03T00:24:00,26,MECH_FAILURE,HIGH,NIGHT,Sam
835,M13,L1,2024-12-04T15:14:00,2024-12-04T15:31:00,17,MATERIAL_JAM,LOW,EVENING,Alex
836,M13,L1,2024-10-22T09:26:00,2024-10-22T09:48:00,22,SENSOR_FAULT,LOW,MORNING,Riley
837,M13,L1,2024-01-28T14:53:00,2024-01-28T15:12:00,19,MATERIAL_JAM,MEDIUM,EVENING,Morgan
838,M13,L1,2024-03-04T16:46:00,2024-03-04T17:46:00,60,SENSOR_FAULT,MEDIUM,EVENING,Alex
839,M13,L1,2024-09-14T14:29:00,2024-09-14T14:58:00,29,MATERIAL_JAM,HIGH,EVENING,Jordan
840,M13,L1,2024-05-07T00:05:00,2024-05-07T01:42:00,97,MATERIAL_JAM,LOW,NIGHT,Morgan
841,M13,L1,2024-05-07T15:35:00,2024-05-07T15:47:00,12,SENSOR_FAULT,MEDIUM,EVENING,Sam
842,M13,L1,2024-01-04T16:15:00,2024-01-04T17:00:00,45,CHANGEOVER_ISSUE,MEDIUM,EVENING,Alex
843,M13,L1,2024-05-25T09:52:00,2024-05-25T10:24:00,32,MECH_FAILURE,HIGH,MORNING,Riley
844,M13,L1,2024-06-17T07:25:00,2024-06-17T08:04:00,39,MATERIAL_JAM,LOW,MORNING,Jordan
845,M13,L1,2024-12-23T06:24:00,2024-12-23T07:29:00,65,MECH_FAILURE,MEDIUM,MORNING,Taylor
846,M13,L1,2024-04-15T17:47:00,2024-04-15T18:40:00,53,MATERIAL_JAM,LOW,EVENING,Taylor
847,M13,L1,2024-08-26T07:52:00,2024-08-26T08:10:00,18,MECH_FAILURE,LOW,MORNING,Riley
848,M13,L1,2024-03-27T00:24:00,2024-03-27T01:44:00,80,MECH_FAILURE,LOW,NIGHT,Alex
849,M13,L1,2024-06-24T09:56:00,2024-06-24T11:11:00,75,SENSOR_FAULT,LOW,MORNING,Morgan
850,M13,L1,2024-11-10T15:12:00,2024-11-10T15:25:00,13,MECH_FAILURE,LOW,EVENING,Alex
851,M13,L1,2024-05-29T16:50:00,2024-05-29T17:10:00,20,MECH_FAILURE,LOW,EVENING,Morgan
852,M13,L1,2024-07-24T09:47:00,2024-07-24T10:35:00,48,MECH_FAILURE,HIGH,MORNING,Sam
853,M13,L1,2024-05-03T15:38:00,2024-05-03T16:27:00,49,MATERIAL_JAM,LOW,EVENING,Taylor
854,M13,L1,2024-05-31T00:04:00,2024-05-31T00:09:00,5,MECH_FAILURE,LOW,NIGHT,Taylor
855,M13,L1,2024-11-02T14:46:00,2024-11-02T15:08:00,22,MECH_FAILURE,MEDIUM,EVENING,Alex
856,M13,L1,2024-03-12T23:52:00,2024-03-12T23:57:00,5,MATERIAL_JAM,LOW,NIGHT,Alex
857,M13,L1,2024-05-20T01:53:00,2024-05-20T02:14:00,21,CHANGEOVER_ISSUE,LOW,NIGHT,Riley
858,M13,L1,2024-10-23T16:42:00,2024-10-23T17:15:00,33,CHANGEOVER_ISSUE,LOW,EVENING,Alex
859,M13,L1,2024-01-14T08:24:00,2024-01-14T08:29:00,5,MECH_FAILURE,HIGH,MORNING,Jordan
860,M13,L1,2024-04-22T01:35:00,2024-04-22T01:40:00,5,MECH_FAILURE,MEDIUM,NIGHT,Alex
861,M13,L1,2024-02-20T14:45:00,2024-02-20T15:07:00,22,CHANGEOVER_ISSUE,LOW,EVENING,Riley
862,M14,L1,2024-06-01T22:02:00,2024-06-01T22:36:00,34,MECH_FAILURE,LOW,NIGHT,Jordan
863,M14,L1,2024-11-04T17:25:00,2024-11-04T18:36:00,71,MATERIAL_JAM,LOW,EVENING,Sam
864,M14,L1,2024-12-12T06:00:00,2024-12-12T07:02:00,62,MECH_FAILURE,MEDIUM,MORNING,Sam
865,M14,L1,2024-11-26T08:31:00,2024-11-26T08:36:00,5,MECH_FAILURE,MEDIUM,MORNING,Alex
866,M14,L1,2024-10-08T15:56:00,2024-10-08T16:22:00,26,CHANGEOVER_ISSUE,LOW,EVENING,Jordan
867,M14,L1,2024-10-10T23:30:00,2024-10-11T00:05:00,35,MATERIAL_JAM,LOW,NIGHT,Jordan
868,M14,L1,2024-09-23T23:44:00,2024-09-24T01:16:00,92,SENSOR_FAULT,LOW,NIGHT,Morgan
869,M14,L1,2024-02-08T15:13:00,2024-02-08T15:50:00,37,MECH_FAILURE,LOW,EVENING,Taylor
870,M14,L1,2024-08-04T06:43:00,2024-08-04T07:15:00,32,MECH_FAILURE,LOW,MORNING,Riley
871,M14,L1,2024-08-27T01:52:00,2024-08-27T02:32:00,40,SENSOR_FAULT,LOW,NIGHT,Alex
872,M14,L1,2024-09-25T15:46:00,2024-09-25T16:03:00,17,MECH_FAILURE,MEDIUM,EVENING,Morgan
873,M14,L1,2024-08-11T07:41:00,2024-08-11T08:13:00,32,MECH_FAILURE,MEDIUM,MORNING,Riley
874,M14,L1,2024-02-22T08:15:00,2024-02-22T08:21:00,6,MATERIAL_JAM,LOW,MORNING,Morgan
875,M14,L1,2024-04-30T16:31:00,2024-04-30T17:19:00,48,MATERIAL_JAM,HIGH,EVENING,Jordan
876,M14,L1,2024-04-01T00:13:00,2024-04-01T00:55:00,42,SENSOR_FAULT,LOW,NIGHT,Riley
877,M14,L1,2024-03-14T01:44:00,2024-03-14T01:49:00,5,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Morgan
878,M14,L1,2024-08-14T08:17:00,2024-08-14T09:08:00,51,SENSOR_FAULT,LOW,MORNING,Alex
879,M14,L1,2024-01-20T14:07:00,2024-01-20T14:37:00,30,MATERIAL_JAM,LOW,EVENING,Taylor
880,M14,L1,2024-07-10T07:43:00,2024-07-10T08:09:00,26,MECH_FAILURE,HIGH,MORNING,Taylor
881,M14,L1,2024-09-06T23:09:00,2024-09-06T23:39:00,30,MATERIAL_JAM,HIGH,NIGHT,Riley
882,M14,L1,2024-11-13T17:10:00,2024-11-13T17:20:00,10,MECH_FAILURE,LOW,EVENING,Taylor
883,M14,L1,2024-03-30T07:47:00,2024-03-30T08:20:00,33,MATERIAL_JAM,HIGH,MORNING,Jordan
884,M14,L1,2024-05-26T08:45:00,2024-05-26T09:32:00,47,MECH_FAILURE,LOW,MORNING,Alex
885,M14,L1,2024-11-10T15:14:00,2024-11-10T15:33:00,19,MECH_FAILURE,MEDIUM,EVENING,Riley
886,M14,L1,2024-06-19T22:22:00,2024-06-19T22:48:00,26,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
887,M14,L1,2024-01-30T01:32:00,2024-01-30T02:29:00,57,MECH_FAILURE,LOW,NIGHT,Riley
888,M14,L1,2024-07-09T14:45:00,2024-07-09T15:34:00,49,MATERIAL_JAM,LOW,EVENING,Taylor
889,M14,L1,2024-05-12T01:46:00,2024-05-12T02:44:00,58,SENSOR_FAULT,HIGH,NIGHT,Alex
890,M14,L1,2024-06-21T00:05:00,2024-06-21T00:49:00,44,MECH_FAILURE,LOW,NIGHT,Jordan
891,M14,L1,2024-04-04T14:25:00,2024-04-04T15:27:00,62,MECH_FAILURE,HIGH,EVENING,Morgan
892,M14,L1,2024-09-03T23:29:00,2024-09-04T00:17:00,48,SENSOR_FAULT,LOW,NIGHT,Morgan
893,M14,L1,2024-02-11T22:47:00,2024-02-11T23:22:00,35,MECH_FAILURE,HIGH,NIGHT,Jordan
894,M14,L1,2025-01-01T00:01:00,2025-01-01T00:24:00,23,SENSOR_FAULT,MEDIUM,NIGHT,Sam
895,M14,L1,2024-03-11T22:07:00,2024-03-11T22:51:00,44,MATERIAL_JAM,HIGH,NIGHT,Taylor
896,M14,L1,2024-11-01T00:41:00,2024-11-01T02:01:00,80,MATERIAL_JAM,LOW,NIGHT,Sam
897,M14,L1,2024-10-25T23:41:00,2024-10-25T23:46:00,5,CHANGEOVER_ISSUE,LOW,NIGHT,Sam
898,M14,L1,2024-04-10T00:03:00,2024-04-10T00:56:00,53,MATERIAL_JAM,MEDIUM,NIGHT,Jordan
899,M14,L1,2024-11-17T08:58:00,2024-11-17T09:06:00,8,MATERIAL_JAM,MEDIUM,MORNING,Taylor
900,M14,L1,2024-05-10T15:51:00,2024-05-10T16:26:00,35,MATERIAL_JAM,MEDIUM,EVENING,Jordan
901,M14,L1,2024-04-01T16:15:00,2024-04-01T17:06:00,51,MECH_FAILURE,LOW,EVENING,Taylor
902,M14,L1,2024-01-25T08:32:00,2024-01-25T09:36:00,64,SENSOR_FAULT,MEDIUM,MORNING,Sam
903,M14,L1,2024-06-16T00:33:00,2024-06-16T01:48:00,75,CHANGEOVER_ISSUE,HIGH,NIGHT,Jordan
904,M14,L1,2024-08-16T07:30:00,2024-08-16T08:25:00,55,MECH_FAILURE,LOW,MORNING,Sam
905,M14,L1,2024-11-15T14:39:00,2024-11-15T15:19:00,40,MATERIAL_JAM,LOW,EVENING,Sam
906,M14,L1,2024-11-19T14:22:00,2024-11-19T14:39:00,17,MECH_FAILURE,MEDIUM,EVENING,Jordan
907,M14,L1,2024-07-19T07:22:00,2024-07-19T08:07:00,45,MECH_FAILURE,HIGH,MORNING,Morgan
908,M14,L1,2024-10-17T17:16:00,2024-10-17T17:32:00,16,MATERIAL_JAM,LOW,EVENING,Alex
909,M14,L1,2024-02-27T15:53:00,2024-02-27T16:26:00,33,MATERIAL_JAM,LOW,EVENING,Morgan
910,M14,L1,2024-08-23T07:39:00,2024-08-23T08:33:00,54,SENSOR_FAULT,HIGH,MORNING,Sam
911,M14,L1,2024-10-27T22:58:00,2024-10-27T23:45:00,47,MECH_FAILURE,LOW,NIGHT,Taylor
912,M14,L1,2024-05-14T23:05:00,2024-05-14T23:51:00,46,SENSOR_FAULT,MEDIUM,NIGHT,Alex
913,M14,L1,2024-05-24T06:47:00,2024-05-24T06:54:00,7,MECH_FAILURE,LOW,MORNING,Jordan
914,M14,L1,2024-08-24T14:23:00,2024-08-24T14:31:00,8,SENSOR_FAULT,LOW,EVENING,Alex
915,M14,L1,2024-05-02T17:11:00,2024-05-02T17:42:00,31,MATERIAL_JAM,HIGH,EVENING,Jordan
916,M14,L1,2024-01-07T17:32:00,2024-01-07T18:37:00,65,MATERIAL_JAM,MEDIUM,EVENING,Alex
917,M14,L1,2024-07-31T14:36:00,2024-07-31T15:13:00,37,CHANGEOVER_ISSUE,LOW,EVENING,Morgan
918,M14,L1,2024-12-28T16:44:00,2024-12-28T17:12:00,28,SENSOR_FAULT,LOW,EVENING,Sam
919,M14,L1,2024-09-10T09:41:00,2024-09-10T10:42:00,61,MATERIAL_JAM,HIGH,MORNING,Sam
920,M14,L1,2024-08-29T15:18:00,2024-08-29T16:15:00,57,MECH_FAILURE,LOW,EVENING,Riley
921,M14,L1,2024-12-21T09:36:00,2024-12-21T10:26:00,50,MECH_FAILURE,HIGH,MORNING,Riley
922,M14,L1,2024-07-25T00:15:00,2024-07-25T01:07:00,52,MECH_FAILURE,HIGH,NIGHT,Morgan
923,M14,L1,2024-03-06T01:17:00,2024-03-06T02:09:00,52,MECH_FAILURE,HIGH,NIGHT,Sam
924,M14,L1,2024-02-18T17:50:00,2024-02-18T17:55:00,5,CHANGEOVER_ISSUE,MEDIUM,EVENING,Alex
925,M14,L1,2024-08-13T08:50:00,2024-08-13T09:27:00,37,MATERIAL_JAM,MEDIUM,MORNING,Alex
926,M14,L1,2024-06-11T08:15:00,2024-06-11T08:55:00,40,MECH_FAILURE,LOW,MORNING,Riley
927,M14,L1,2024-09-21T22:24:00,2024-09-21T22:42:00,18,MECH_FAILURE,MEDIUM,NIGHT,Jordan
928,M14,L1,2024-11-29T15:26:00,2024-11-29T15:40:00,14,CHANGEOVER_ISSUE,LOW,EVENING,Riley
929,M14,L1,2024-12-01T07:35:00,2024-12-01T08:22:00,47,MATERIAL_JAM,LOW,MORNING,Sam
930,M14,L1,2024-03-19T16:32:00,2024-03-19T17:00:00,28,MECH_FAILURE,MEDIUM,EVENING,Sam
931,M14,L1,2024-07-01T06:10:00,2024-07-01T06:58:00,48,SENSOR_FAULT,LOW,MORNING,Sam
932,M14,L1,2024-04-27T16:14:00,2024-04-27T17:19:00,65,MECH_FAILURE,LOW,EVENING,Morgan
933,M15,L1,2024-09-18T16:44:00,2024-09-18T17:41:00,57,SENSOR_FAULT,MEDIUM,EVENING,Alex
934,M15,L1,2024-05-18T15:26:00,2024-05-18T15:31:00,5,MECH_FAILURE,HIGH,EVENING,Morgan
935,M15,L1,2024-04-20T07:31:00,2024-04-20T08:38:00,67,MECH_FAILURE,HIGH,MORNING,Morgan
936,M15,L1,2024-10-10T01:20:00,2024-10-10T01:25:00,5,SENSOR_FAULT,LOW,NIGHT,Taylor
937,M15,L1,2024-07-21T16:36:00,2024-07-21T17:50:00,74,MATERIAL_JAM,LOW,EVENING,Riley
938,M15,L1,2024-10-16T16:40:00,2024-10-16T17:12:00,32,SENSOR_FAULT,LOW,EVENING,Alex
939,M15,L1,2024-05-28T01:32:00,2024-05-28T01:37:00,5,MATERIAL_JAM,LOW,NIGHT,Sam
940,M15,L1,2024-05-28T22:08:00,2024-05-28T22:52:00,44,MATERIAL_JAM,LOW,NIGHT,Jordan
941,M15,L1,2024-11-28T00:34:00,2024-11-28T01:36:00,62,SENSOR_FAULT,LOW,NIGHT,Riley
942,M15,L1,2024-12-11T22:13:00,2024-12-11T23:14:00,61,MATERIAL_JAM,LOW,NIGHT,Taylor
943,M15,L1,2024-08-12T00:28:00,2024-08-12T01:07:00,39,MATERIAL_JAM,HIGH,NIGHT,Sam
944,M15,L1,2024-07-20T17:26:00,2024-07-20T17:59:00,33,SENSOR_FAULT,LOW,EVENING,Jordan
945,M15,L1,2024-12-24T14:05:00,2024-12-24T14:38:00,33,MATERIAL_JAM,MEDIUM,EVENING,Sam
946,M15,L1,2024-02-19T14:40:00,2024-02-19T15:07:00,27,CHANGEOVER_ISSUE,LOW,EVENING,Morgan
947,M15,L1,2024-08-10T23:38:00,2024-08-10T23:50:00,12,MECH_FAILURE,MEDIUM,NIGHT,Alex
948,M15,L1,2024-05-03T22:13:00,2024-05-03T23:13:00,60,MECH_FAILURE,LOW,NIGHT,Taylor
949,M15,L1,2024-03-10T22:28:00,2024-03-10T22:58:00,30,SENSOR_FAULT,LOW,NIGHT,Sam
950,M15,L1,2024-04-08T06:30:00,2024-04-08T06:59:00,29,MECH_FAILURE,LOW,MORNING,Alex
951,M15,L1,2024-11-04T16:55:00,2024-11-04T17:13:00,18,SENSOR_FAULT,LOW,EVENING,Sam
952,M15,L1,2024-04-12T00:55:00,2024-04-12T01:00:00,5,MATERIAL_JAM,LOW,NIGHT,Alex
953,M15,L1,2024-07-19T09:30:00,2024-07-19T09:42:00,12,SENSOR_FAULT,LOW,MORNING,Alex
954,M15,L1,2024-12-01T16:38:00,2024-12-01T16:43:00,5,MECH_FAILURE,MEDIUM,EVENING,Morgan
955,M15,L1,2024-11-18T15:16:00,2024-11-18T15:50:00,34,CHANGEOVER_ISSUE,MEDIUM,EVENING,Jordan
956,M15,L1,2024-04-15T08:29:00,2024-04-15T08:55:00,26,MATERIAL_JAM,MEDIUM,MORNING,Alex
957,M15,L1,2024-08-07T23:09:00,2024-08-07T23:39:00,30,MECH_FAILURE,MEDIUM,NIGHT,Riley
958,M15,L1,2024-09-28T08:48:00,2024-09-28T09:46:00,58,MECH_FAILURE,MEDIUM,MORNING,Alex
959,M15,L1,2024-08-30T16:48:00,2024-08-30T17:09:00,21,CHANGEOVER_ISSUE,LOW,EVENING,Taylor
960,M15,L1,2024-02-25T00:34:00,2024-02-25T01:25:00,51,MECH_FAILURE,MEDIUM,NIGHT,Taylor
961,M15,L1,2024-01-06T07:20:00,2024-01-06T08:23:00,63,SENSOR_FAULT,HIGH,MORNING,Sam
962,M15,L1,2024-05-23T17:59:00,2024-05-23T18:14:00,15,MATERIAL_JAM,MEDIUM,EVENING,Riley
963,M15,L1,2024-09-24T23:14:00,2024-09-25T00:04:00,50,SENSOR_FAULT,LOW,NIGHT,Taylor
964,M15,L1,2024-11-16T22:24:00,2024-11-16T23:08:00,44,MATERIAL_JAM,LOW,NIGHT,Morgan
965,M15,L1,2024-08-20T16:58:00,2024-08-20T17:08:00,10,MECH_FAILURE,MEDIUM,EVENING,Jordan
966,M15,L1,2024-12-14T15:57:00,2024-12-14T16:30:00,33,MECH_FAILURE,LOW,EVENING,Alex
967,M15,L1,2024-10-23T16:02:00,2024-10-23T16:33:00,31,SENSOR_FAULT,HIGH,EVENING,Sam
968,M15,L1,2024-04-20T01:02:00,2024-04-20T01:47:00,45,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
969,M15,L1,2024-04-26T17:05:00,2024-04-26T17:45:00,40,MATERIAL_JAM,LOW,EVENING,Morgan
970,M15,L1,2024-01-09T06:18:00,2024-01-09T06:38:00,20,MECH_FAILURE,MEDIUM,MORNING,Alex
971,M15,L1,2024-10-07T07:53:00,2024-10-07T08:21:00,28,MATERIAL_JAM,LOW,MORNING,Alex
972,M15,L1,2024-03-03T01:39:00,2024-03-03T02:19:00,40,MATERIAL_JAM,LOW,NIGHT,Riley
973,M15,L1,2024-03-05T01:32:00,2024-03-05T02:23:00,51,MECH_FAILURE,MEDIUM,NIGHT,Riley
974,M15,L1,2024-01-07T14:21:00,2024-01-07T15:05:00,44,MATERIAL_JAM,LOW,EVENING,Taylor
975,M15,L1,2024-12-29T08:43:00,2024-12-29T09:22:00,39,MATERIAL_JAM,LOW,MORNING,Jordan
976,M15,L1,2024-09-12T01:42:00,2024-09-12T02:32:00,50,CHANGEOVER_ISSUE,LOW,NIGHT,Riley
977,M15,L1,2024-09-20T23:45:00,2024-09-21T00:08:00,23,MATERIAL_JAM,LOW,NIGHT,Taylor
978,M15,L1,2024-02-02T17:32:00,2024-02-02T18:02:00,30,MECH_FAILURE,LOW,EVENING,Jordan
979,M15,L1,2024-11-30T09:38:00,2024-11-30T09:43:00,5,MATERIAL_JAM,MEDIUM,MORNING,Jordan
980,M15,L1,2024-08-24T15:21:00,2024-08-24T15:55:00,34,MECH_FAILURE,MEDIUM,EVENING,Taylor
981,M15,L1,2024-01-19T08:16:00,2024-01-19T08:46:00,30,MATERIAL_JAM,MEDIUM,MORNING,Alex
982,M15,L1,2024-10-25T14:57:00,2024-10-25T15:41:00,44,MATERIAL_JAM,MEDIUM,EVENING,Taylor
983,M15,L1,2024-10-26T07:45:00,2024-10-26T08:03:00,18,SENSOR_FAULT,HIGH,MORNING,Morgan
984,M16,L2,2024-09-10T23:39:00,2024-09-11T00:16:00,37,MECH_FAILURE,MEDIUM,NIGHT,Alex
985,M16,L2,2024-02-25T07:02:00,2024-02-25T07:31:00,29,SENSOR_FAULT,LOW,MORNING,Sam
986,M16,L2,2024-05-19T09:56:00,2024-05-19T10:16:00,20,SENSOR_FAULT,MEDIUM,MORNING,Sam
987,M16,L2,2024-07-09T16:46:00,2024-07-09T16:55:00,9,MATERIAL_JAM,LOW,EVENING,Riley
988,M16,L2,2024-03-18T06:34:00,2024-03-18T06:50:00,16,SENSOR_FAULT,MEDIUM,MORNING,Riley
989,M16,L2,2024-03-15T09:04:00,2024-03-15T09:22:00,18,SENSOR_FAULT,LOW,MORNING,Alex
990,M16,L2,2024-06-06T06:56:00,2024-06-06T07:11:00,15,CHANGEOVER_ISSUE,LOW,MORNING,Alex
991,M16,L2,2024-05-15T16:08:00,2024-05-15T16:27:00,19,SENSOR_FAULT,LOW,EVENING,Jordan
992,M16,L2,2024-06-05T08:59:00,2024-06-05T09:51:00,52,MATERIAL_JAM,LOW,MORNING,Morgan
993,M16,L2,2024-07-11T06:42:00,2024-07-11T06:56:00,14,CHANGEOVER_ISSUE,MEDIUM,MORNING,Jordan
994,M16,L2,2024-03-12T08:45:00,2024-03-12T09:09:00,24,SENSOR_FAULT,HIGH,MORNING,Morgan
995,M16,L2,2024-12-22T09:24:00,2024-12-22T10:25:00,61,CHANGEOVER_ISSUE,HIGH,MORNING,Sam
996,M16,L2,2024-07-18T22:38:00,2024-07-18T23:02:00,24,CHANGEOVER_ISSUE,LOW,NIGHT,Riley
997,M16,L2,2024-04-15T08:19:00,2024-04-15T09:31:00,72,MECH_FAILURE,LOW,MORNING,Taylor
998,M16,L2,2024-06-27T07:59:00,2024-06-27T08:05:00,6,MATERIAL_JAM,LOW,MORNING,Alex
999,M16,L2,2024-04-26T22:44:00,2024-04-26T23:55:00,71,MATERIAL_JAM,LOW,NIGHT,Taylor
1000,M16,L2,2024-02-16T08:34:00,2024-02-16T09:41:00,67,MECH_FAILURE,MEDIUM,MORNING,Morgan
